,beta0,beta1,beta2,beta3,tau1,tau2
2024-10-16,-0.41058205036148554,-0.17380246712164177,0.7376910549042331,3.5551806730862445,0.5000000000000654,17.15946549510893
2024-10-17,-0.38962563788067417,-0.17358014543196906,0.7769939104174386,3.5408544112060576,0.5000000000000017,16.981921855564774
2024-10-18,-0.36767478535893305,-0.2645537895126012,0.8562670233768224,3.462774925357756,0.5000000000000001,17.22611883330483
2024-10-21,-0.4049974638673572,-0.10648328987048866,0.8574041409166693,3.527762015762884,0.500000000000328,17.10819814708285
2024-10-22,-1.340037195451944,1.1353630248383177,-8.207037445932949e-05,5.752984658259914,9.6660741983201,21.752604433930024
2024-10-23,-1.0640731098910878,0.8595547530738461,-0.002108334808549575,5.12937874193782,8.885695532532074,20.677640642512102
2024-10-24,-1.3973229015868818,1.1779781299112924,0.004908911735889731,5.7348233592222275,11.203823622628175,22.35809950573166
2024-10-25,-0.9524029009970466,0.7308265793722345,-0.051288800951339246,4.905359407961105,6.90965901933346,19.4111297384357
2024-10-28,-0.8660112313228372,0.7205529281491377,-1.6905811398614012,5.947832668556612,10.961095285185698,17.332171735699458
2024-10-29,-0.5849859359766212,0.4512761828778241,-1.4793477476678782,5.095287015006364,9.755088629695576,16.075386882080068
2024-10-30,-0.3852726669264859,0.21810076420805385,-0.7123903453548611,3.8999612903394616,6.2246560833518805,15.64041114068453
2024-10-31,-0.08158067132133126,-0.0483026186127627,-2.67510135479597,5.16760664572552,8.734368246054018,12.427938658733646
2024-11-01,-1.0692945035925288,0.919709838958522,-0.6381170468495928,5.550271783911355,13.252002762427567,20.88231454490956
2024-11-04,-0.16102768679358795,0.0239892434030104,-2.4141106371912273,5.126423984077138,9.260240553905057,13.336504197371664
2024-11-05,0.10642273605968784,-0.21290961814028458,-2.0307767677555604,4.094721012712065,7.543827900411032,11.714819467736383
2024-11-06,0.11383292302313433,-0.19931090478186025,-6.436190135773057,8.576170222874527,8.755973921451902,10.46110167253713
2024-11-07,0.02327562253553012,-0.10140899991045017,-3.66199063462992,6.097933376406495,8.879483886543753,11.835768503832806
2024-11-08,-0.14042741557370753,0.002307044387747875,-1.5803064638864461,4.360736266545981,8.752902553828983,14.138123796036187
2024-11-11,-0.13092280195034314,0.019857891702042683,-0.49589391644345976,3.122380789527326,4.327530305932578,15.543592170462528
2024-11-12,-0.10659835734312835,-0.009772561663180152,-0.5537995702196536,2.9357868640430835,4.305479086759116,15.325575326684211
2024-11-13,0.022258876448466264,-0.13224951787161443,-1.0866383699513442,3.2733202487700424,6.884632679628436,13.265582681144933
2024-11-14,-0.22345048127390343,0.06531751278581435,-0.354368323139586,3.5055258464018335,7.454239120228528,16.196961848236096
2024-11-15,-0.2520613486149823,-0.08021727768135992,0.3857377878356164,3.407258508224715,0.5000000000000001,17.346952772288986
2024-11-18,-0.2606289241389375,-0.11217962875712369,0.5032483961915949,3.4715266551972848,0.5000000000000453,17.225785610210366
2024-11-19,-0.2747997197321063,-0.11698525352101018,0.5691860893810633,3.440038384268889,0.5000000000000004,17.30506498099086
2024-11-20,-0.2866660812455822,-0.16107006039129448,0.735809358154818,3.552512042154678,0.5000000000001212,17.24984013377013
2024-11-21,-0.2945424807023851,-0.18994125902050116,0.8257200961847864,3.5449585766179696,0.5000000000015395,17.620855886392008
2024-11-22,-0.3079321674463451,-0.3280598834567705,1.018439592326543,3.6208291001939106,0.5000000000000001,17.55241168980724
2024-11-25,-0.33670818735435065,-0.1862070273950816,0.8874390390977775,3.6365526209562353,0.500000000000312,17.491869130068363
2024-11-26,-0.32162619615627125,-0.20465786553203852,0.9190433638772657,3.705061932059447,0.5000000000000856,17.86010061716016
